session_id,auction_tier,date,hour,continuous_game_number,mode,schema_version,duration_seconds,termination_reason,round_count_observed,parse_quality_status,parse_limitation_count,protocol_status,protocol_parser_version,protocol_event_count,protocol_valid_event_count,protocol_unknown_event_count,protocol_schema_mismatch_count,protocol_settlement_valid,settlement_total,settlement_confidence,treasure_count,detected_value_sum,value_sum_difference,value_sum_matches,catalog_assignment_found,catalog_assignment_mode,catalog_independent_of_settlement_total,geometry_source,geometry_settlement_independent,final_occupied_cells,identity_review_item_count,clue_quality_conflict_count,treasure_blue_count,treasure_purple_count,treasure_gold_count,treasure_other_quality_count,treasure_1x1_count,treasure_1x2_count,treasure_2x1_count,treasure_2x2_count,treasure_other_size_count,treasure_value_min,treasure_value_median,treasure_value_mean,treasure_value_max,postgame_review_status,postgame_value_gate_status,postgame_value_gate_matches,final_treasure_review_status
session_86fab05bb4ea835b,S,2026-07-30,23,10,adb-observer,1,166.0,final-capture-complete,4,complete,3,complete,auction-protocol-v2,62,62,0,0,true,4318110,0.994175,33,4318110,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,93,0,0,6,10,11,6,10,1,3,3,16,2360,79737,130851.818182,1307336,reviewed,matched,true,auto_confirmed
session_7da3ed0e30202d73,S,2026-07-30,23,11,adb-observer,1,78.656,final-capture-complete,2,complete_with_identity_review,3,complete,auction-protocol-v2,33,33,0,0,true,2878388,0.975522,27,2878388,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,86,1,0,1,12,9,5,5,4,1,2,15,3747,96008,106606.962963,283538,reviewed,matched,true,auto_confirmed
session_ebe2fab7bbe0e66a,S,2026-07-30,23,12,adb-observer,1,286.11,final-capture-complete,5,needs_review,3,complete,auction-protocol-v2,86,78,8,0,true,5392947,0.979078,60,5825330,432383,false,true,classifier,true,yolo26n_background_catalog_scored,true,165,1,0,15,21,13,11,20,12,3,4,21,1420,65700.5,97088.833333,886532,final_total_conflict,mismatched,false,conflict
session_82f34b566ecb96bc,S,2026-07-30,23,13,adb-observer,1,57.797,final-capture-complete,1,complete_with_identity_review,3,complete,auction-protocol-v2,19,17,2,0,true,5225793,0.968956,33,5225793,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,116,1,0,6,11,7,9,2,6,5,5,15,1420,60614,158357.363636,2557820,reviewed,matched,true,auto_confirmed
session_4056192f93ea2a7e,S,2026-07-30,23,14,adb-observer,1,143.64,final-capture-complete,4,complete,3,complete,auction-protocol-v2,58,57,1,0,true,3858201,0.996433,10,3858201,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,30,0,0,2,3,3,2,3,1,2,0,4,8454,70175.5,385820.1,2999999,reviewed,matched,true,auto_confirmed
session_d91d1ebdcbdd96c6,S,2026-07-30,23,15,adb-observer,1,215.437,final-capture-complete,5,complete,3,complete,auction-protocol-v2,78,78,0,0,true,4687566,0.971954,58,4687566,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,175,0,0,10,19,16,13,12,9,5,9,23,2360,65433.5,80820.103448,489972,reviewed,matched,true,auto_confirmed
session_79cb88a0b10adb8b,S,2026-07-30,23,16,adb-observer,1,57.266,final-capture-complete,1,complete,3,complete,auction-protocol-v2,19,17,2,0,true,2831748,0.987352,32,2831748,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,102,0,0,6,13,8,5,11,2,3,3,13,3747,71497.0,88492.125,364855,reviewed,matched,true,auto_confirmed
session_34afa003ac279445,S,2026-07-30,23,17,adb-observer,1,51.265,final-capture-complete,1,complete,3,complete,auction-protocol-v2,20,18,2,0,true,6550034,0.967654,30,6550034,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,92,0,0,5,9,9,7,9,3,2,4,12,3797,95398.5,218334.466667,1878833,reviewed,matched,true,auto_confirmed
session_e7d3832f5fa0d6d0,S,2026-07-30,23,18,adb-observer,1,234.953,final-capture-complete,5,complete,3,complete,auction-protocol-v2,88,78,10,0,true,3886459,0.988022,33,3886459,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,91,0,0,9,9,11,4,9,1,4,3,16,1814,98067,117771.484848,799999,reviewed,matched,true,auto_confirmed
session_ac729056d6589fbe,S,2026-07-30,23,19,adb-observer,1,63.984,final-capture-complete,1,complete_with_identity_review,3,complete,auction-protocol-v2,19,18,1,0,true,3657351,0.989687,27,3657351,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,83,2,0,2,10,10,5,6,2,2,6,11,2360,98067,135457.444444,706471,reviewed,matched,true,auto_confirmed
session_95a2e14485188bcf,S,2026-07-30,23,20,adb-observer,1,44.328,final-capture-complete,1,complete,3,complete,auction-protocol-v2,18,18,0,0,true,1264224,0.999663,13,1264224,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,42,0,0,2,4,5,2,4,1,1,1,6,2360,96819,97248.0,226538,reviewed,matched,true,auto_confirmed
session_10952eabbaf2bfa9,S,2026-07-30,23,21,adb-observer,1,221.344,final-capture-complete,5,needs_review,3,complete,auction-protocol-v2,78,78,0,0,true,4510601,0.991236,37,4510601,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,130,0,1,4,12,15,6,4,6,5,5,17,2446,92730,121908.135135,381262,reviewed,matched,true,auto_confirmed
session_9c6c8971abec8522,S,2026-07-30,23,22,adb-observer,1,46.594,final-capture-complete,1,needs_review,3,complete,auction-protocol-v2,17,17,0,0,true,1671137,0.99936,14,1678416,7279,false,true,classifier,true,yolo26n_background_catalog_scored,true,48,1,0,1,7,3,3,5,0,1,2,6,3797,65446.0,119886.857143,799999,final_total_conflict,mismatched,false,conflict
session_f359ee5a1998445d,S,2026-07-30,23,23,adb-observer,1,157.204,final-capture-complete,4,complete,3,complete,auction-protocol-v2,63,63,0,0,true,3101710,0.987425,27,3101710,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,92,0,0,3,8,15,1,5,3,0,6,13,6271,96819,114878.148148,240927,reviewed,matched,true,auto_confirmed
session_91aeaf828a8580b3,S,2026-07-30,23,24,adb-observer,1,176.328,final-capture-complete,5,complete,3,complete,auction-protocol-v2,80,78,2,0,true,2722589,0.977504,23,2722589,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,69,0,0,2,6,10,5,5,2,5,2,9,1420,92730,118373.434783,385956,reviewed,matched,true,auto_confirmed
session_7675d5c2a55d6c95,S,2026-07-30,23,25,adb-observer,1,83.703,final-capture-complete,2,complete,3,complete,auction-protocol-v2,33,33,0,0,true,3463105,0.989964,16,3463105,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,62,0,0,3,5,6,2,2,0,2,2,10,11087,102792.0,216444.0625,1878833,reviewed,matched,true,auto_confirmed
session_46e2a585f0d6d99a,S,2026-07-30,23,26,adb-observer,1,80.64,final-capture-complete,2,complete_with_identity_review,3,complete,auction-protocol-v2,33,33,0,0,true,1527576,0.979645,13,1527576,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,30,1,0,1,3,7,2,4,1,4,1,3,8454,138522,117505.846154,281034,reviewed,matched,true,auto_confirmed
session_55a919ee333e3fbd,S,2026-07-30,23,27,adb-observer,1,205.125,final-capture-complete,4,needs_review,3,complete,auction-protocol-v2,63,63,0,0,true,5326398,0.97403,44,6090773,764375,false,true,classifier,true,yolo26n_background_catalog_scored,true,149,2,0,11,15,9,9,9,5,5,6,19,1420,65433.5,138426.659091,1956574,final_total_conflict,mismatched,false,conflict
session_8e67930a30785db0,S,2026-07-31,0,28,adb-observer,1,157.297,final-capture-complete,4,complete,3,complete,auction-protocol-v2,61,60,1,0,true,2117111,0.999321,22,2117111,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,72,0,0,5,8,8,1,4,1,2,5,10,2446,73586.0,96232.318182,302326,reviewed,matched,true,auto_confirmed
session_f530a5f18bd06723,S,2026-07-31,0,29,adb-observer,1,111.593,final-capture-complete,3,complete,3,complete,auction-protocol-v2,48,48,0,0,true,1756036,0.985603,15,1756036,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,37,0,0,2,5,5,3,6,1,1,3,4,1814,106949,117069.066667,540336,reviewed,matched,true,auto_confirmed
session_2270f788779b19a6,S,2026-07-31,0,30,adb-observer,1,127.953,final-capture-complete,3,complete,3,complete,auction-protocol-v2,48,48,0,0,true,3068299,0.984745,36,3068299,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,103,0,0,9,10,13,4,10,5,4,6,11,2360,65179.0,85230.527778,281034,reviewed,matched,true,auto_confirmed
session_df1a2ed33a7ed457,S,2026-07-31,0,31,adb-observer,1,127.844,final-capture-complete,2,complete,3,complete,auction-protocol-v2,34,32,2,0,true,3786115,0.985538,22,3786115,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,70,0,0,3,8,7,4,4,2,3,8,5,6271,91580.0,172096.136364,1293299,reviewed,matched,true,auto_confirmed
session_c747753e340a9b23,S,2026-07-31,0,32,adb-observer,1,151.563,final-capture-complete,2,complete,3,complete,auction-protocol-v2,34,33,1,0,true,2485728,0.97443,29,2485728,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,94,0,0,8,7,11,3,5,3,4,6,11,6271,71497,85714.758621,281034,reviewed,matched,true,auto_confirmed
session_9d22e76ea847876e,S,2026-07-31,0,33,adb-observer,1,217.25,final-capture-complete,5,complete,3,complete,auction-protocol-v2,70,69,1,0,true,4771945,0.992656,45,4771945,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,139,0,0,9,15,17,4,7,10,5,6,17,1420,96008,106043.222222,452757,reviewed,matched,true,auto_confirmed
session_0af019d69d12589b,S,2026-07-31,0,34,adb-observer,1,73.265,final-capture-complete,1,complete,3,complete,auction-protocol-v2,18,17,1,0,true,2929924,0.998421,18,2929924,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,50,0,0,2,4,7,5,5,4,2,3,4,6271,98067.0,162773.555556,1083805,reviewed,matched,true,auto_confirmed
session_1a55823fb342404d,S,2026-07-31,0,35,adb-observer,1,275.282,final-capture-complete,5,needs_review,3,complete,auction-protocol-v2,78,77,1,0,true,4967537,0.982384,60,6529063,1561526,false,true,classifier,true,yolo26n_background_catalog_scored,true,208,2,1,13,16,20,11,7,9,7,10,27,1420,70278.0,108817.716667,1083805,final_total_conflict,mismatched,false,conflict
session_1051350dea3c1aea,S,2026-07-31,0,36,adb-observer,1,69.657,final-capture-complete,1,complete,3,complete,auction-protocol-v2,18,17,1,0,true,6121781,0.999222,40,6121781,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,160,0,0,3,16,12,9,5,2,5,6,22,2360,67435.0,153044.525,1307336,reviewed,matched,true,auto_confirmed
session_ee27c545a84ff3ca,S,2026-07-31,0,37,adb-observer,1,179.391,final-capture-complete,3,needs_review,3,complete,auction-protocol-v2,48,48,0,0,true,3602918,0.99297,45,4682926,1080008,false,true,classifier,true,yolo26n_background_catalog_scored,true,155,1,0,13,12,13,7,6,6,4,6,23,2446,51756,104065.022222,1083805,final_total_conflict,mismatched,false,conflict
session_cca0ac2be5796b8a,S,2026-07-31,0,38,adb-observer,1,111.937,final-capture-complete,3,complete,3,complete,auction-protocol-v2,46,45,1,0,true,969818,0.992214,10,969818,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,33,0,0,1,5,3,1,4,0,0,2,4,7279,66310.0,96981.8,226538,reviewed,matched,true,auto_confirmed
session_3f1fee80c9391388,S,2026-07-31,0,39,adb-observer,1,68.765,final-capture-complete,1,complete_with_identity_review,3,complete,auction-protocol-v2,20,18,2,0,true,6496135,0.990956,54,6496135,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,192,1,0,12,23,13,6,8,6,4,11,25,2360,86233.5,120298.796296,1083805,reviewed,matched,true,auto_confirmed
session_c7a7c9e1e3a2523c,S,2026-07-31,0,40,adb-observer,1,126.953,final-capture-complete,3,complete,3,complete,auction-protocol-v2,48,48,0,0,true,4946390,0.992162,30,4946390,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,93,0,0,9,8,8,5,5,4,5,4,12,3797,54538.5,164879.666667,1733281,reviewed,matched,true,auto_confirmed
session_8a67163945a74eb7,S,2026-07-31,0,41,adb-observer,1,137.219,final-capture-complete,4,complete,3,complete,auction-protocol-v2,63,63,0,0,true,1422480,0.999722,10,1422480,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,41,0,0,1,3,5,1,1,0,0,1,8,1814,139421.5,142248.0,281034,reviewed,matched,true,auto_confirmed
session_47790fc52f848ad8,S,2026-07-31,0,42,adb-observer,1,75.406,final-capture-complete,1,complete,3,complete,auction-protocol-v2,19,18,1,0,true,3710055,0.979988,30,3710055,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,107,0,0,9,8,9,4,7,4,1,3,15,7279,64279.0,123668.5,1587435,reviewed,matched,true,auto_confirmed
session_10bcb27349870d08,S,2026-07-31,0,43,adb-observer,1,123.344,final-capture-complete,3,complete,3,complete,auction-protocol-v2,48,48,0,0,true,5784407,0.985043,32,5784407,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,118,0,0,5,13,7,7,4,2,2,7,17,2360,70011.0,180762.71875,2394967,reviewed,matched,true,auto_confirmed
session_dc805dd71547e12b,S,2026-07-31,0,44,adb-observer,1,81.0,final-capture-complete,1,complete,3,complete,auction-protocol-v2,18,18,0,0,true,3924389,0.984011,37,3924389,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,133,0,0,9,11,12,5,8,0,2,7,20,2446,67435,106064.567568,452757,reviewed,matched,true,auto_confirmed
session_14c8e9120709b814,S,2026-07-31,0,45,adb-observer,1,148.453,final-capture-complete,4,,,complete,auction-protocol-v2,63,63,0,0,true,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
session_86db2f381e97266c,S,2026-07-31,0,1,adb-observer,1,117.359,final-capture-complete,3,complete,3,complete,auction-protocol-v2,53,47,6,0,true,5215497,0.990566,19,5215497,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,74,0,0,1,7,7,4,2,1,1,5,10,6271,102347,274499.842105,2539483,reviewed,matched,true,auto_confirmed
session_8af9be0608d0d126,S,2026-07-31,0,2,adb-observer,1,220.125,final-capture-complete,5,complete,3,complete,auction-protocol-v2,79,78,1,0,true,4698770,0.983625,40,4698770,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,145,0,0,11,12,10,7,9,4,1,6,20,1814,56185.0,117469.25,1486670,reviewed,matched,true,auto_confirmed
session_af084adec0327514,S,2026-07-31,0,3,adb-observer,1,229.172,final-capture-complete,5,needs_review,3,complete,auction-protocol-v2,82,77,5,0,true,5622555,0.975588,59,6386930,764375,false,true,classifier,true,yolo26n_background_catalog_scored,true,199,1,3,14,20,16,9,12,6,4,14,23,3844,61123,108253.050847,1486670,final_total_conflict,mismatched,false,conflict
session_c70e133cad5aed7c,S,2026-07-31,1,4,adb-observer,1,192.875,final-capture-complete,5,complete,3,complete,auction-protocol-v2,80,77,3,0,true,3153251,0.991725,11,3153251,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,35,0,0,1,5,3,2,4,0,0,1,6,2360,69744,286659.181818,2394967,reviewed,matched,true,auto_confirmed
session_c545077f4bd8cfaf,S,2026-07-31,1,5,adb-observer,1,143.688,final-capture-complete,4,complete,3,complete,auction-protocol-v2,63,63,0,0,true,848856,0.992713,11,848856,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,33,0,0,1,4,4,2,2,3,0,1,5,3844,61123,77168.727273,175056,reviewed,matched,true,auto_confirmed
session_8391f2a0f0e67b89,S,2026-07-31,1,6,adb-observer,1,134.906,final-capture-complete,3,needs_review,3,complete,auction-protocol-v2,53,48,5,0,true,2639025,0.977965,28,2646515,7490,false,true,classifier,true,yolo26n_background_catalog_scored,true,97,1,0,5,10,12,1,6,4,1,6,11,7279,88911.5,94518.392857,302326,final_total_conflict,mismatched,false,conflict
session_e546579b5d740143,S,2026-07-31,1,7,adb-observer,1,73.032,final-capture-complete,1,complete,3,complete,auction-protocol-v2,20,18,2,0,true,6546557,0.977265,45,6546557,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,167,0,0,17,11,12,5,6,7,2,8,22,1420,44974,145479.044444,2539483,reviewed,matched,true,auto_confirmed
session_dcd5ccf0ab63c643,S,2026-07-31,1,8,adb-observer,1,65.546,final-capture-complete,1,needs_review,3,complete,auction-protocol-v2,18,18,0,0,true,5796592,0.987879,48,6765344,968752,false,true,classifier,true,yolo26n_background_catalog_scored,true,141,3,0,12,17,11,8,11,5,10,4,18,2446,82415.0,140944.666667,1635681,final_total_conflict,mismatched,false,conflict
session_f2b35d6f9e976cf7,S,2026-07-31,1,9,adb-observer,1,86.047,final-capture-complete,2,complete,3,complete,auction-protocol-v2,35,33,2,0,true,1974005,0.994762,21,1974005,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,70,0,0,3,9,7,2,6,1,1,3,10,2360,85093,94000.238095,240927,reviewed,matched,true,auto_confirmed
session_76347eab33a3da03,S,2026-07-31,1,10,adb-observer,1,260.547,final-capture-complete,5,complete_with_identity_review,3,complete,auction-protocol-v2,80,78,2,0,true,5980027,0.99081,49,5980027,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,166,2,0,11,13,13,12,6,7,6,8,22,1420,70278,122041.367347,1561430,reviewed,matched,true,auto_confirmed
session_25e0f0ddeda42c96,S,2026-07-31,1,11,adb-observer,1,177.547,final-capture-complete,4,needs_review,3,complete,auction-protocol-v2,62,62,0,0,true,4324989,0.985437,33,4353121,28132,false,true,classifier,true,yolo26n_background_catalog_scored,true,93,1,0,5,10,15,3,8,9,0,4,12,2360,96008,131912.757576,713390,final_total_conflict,mismatched,false,conflict
session_7020d835ae526d96,S,2026-07-31,1,12,adb-observer,1,143.719,final-capture-complete,3,complete,3,complete,auction-protocol-v2,48,48,0,0,true,4122507,0.991152,41,4122507,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,130,0,0,8,15,15,3,7,5,5,4,20,6271,102347,100548.95122,302326,reviewed,matched,true,auto_confirmed
session_fc2985196c3200f2,S,2026-07-31,1,13,adb-observer,1,74.469,final-capture-complete,2,complete,3,complete,auction-protocol-v2,33,33,0,0,true,2971749,0.991066,20,2971749,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,73,0,0,3,6,8,3,3,1,0,5,11,12171,97037.5,148587.45,971708,reviewed,matched,true,auto_confirmed
session_68ed53a156478607,S,2026-07-31,1,14,adb-observer,1,168.234,final-capture-complete,4,complete,3,complete,auction-protocol-v2,65,63,2,0,true,6754111,0.994059,30,6754111,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,98,0,0,2,8,9,11,6,2,4,2,16,1420,64279.0,225137.033333,2999999,reviewed,matched,true,auto_confirmed
session_00d7a75129f99bab,S,2026-07-31,1,15,adb-observer,1,52.531,final-capture-complete,1,needs_review,3,complete,auction-protocol-v2,18,18,0,0,true,3176091,0.992106,19,3190649,14558,false,true,classifier,true,yolo26n_background_catalog_scored,true,72,2,0,4,7,4,4,4,1,1,4,9,7279,42261,167928.894737,1878833,final_total_conflict,mismatched,false,conflict
session_e11abd37c22667b7,S,2026-07-31,1,16,adb-observer,1,190.453,final-capture-complete,5,complete,3,complete,auction-protocol-v2,78,78,0,0,true,2530177,0.948786,23,2530177,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,80,0,0,5,9,6,3,5,2,2,4,10,6685,69744,110007.695652,992601,reviewed,matched,true,auto_confirmed
session_9ddece30fad1703f,S,2026-07-31,1,17,adb-observer,1,61.453,final-capture-complete,1,complete,3,complete,auction-protocol-v2,18,18,0,0,true,3999137,0.982465,38,3999137,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,120,0,0,8,14,13,3,8,5,5,8,12,3797,103821.5,105240.447368,283538,reviewed,matched,true,auto_confirmed
session_d8b035cd3d70d87b,S,2026-07-31,1,18,adb-observer,1,161.61,final-capture-complete,4,complete,3,complete,auction-protocol-v2,64,61,3,0,true,3726728,0.9718,28,3726728,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,105,0,0,5,10,7,6,5,4,1,3,15,1814,60614.0,133097.428571,799999,reviewed,matched,true,auto_confirmed
session_028991f8cba377fe,S,2026-07-31,1,19,adb-observer,1,216.625,final-capture-complete,5,complete,3,complete,auction-protocol-v2,78,78,0,0,true,4901565,0.993295,24,4901565,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,80,0,0,2,12,8,2,3,2,2,3,14,4507,82113.5,204231.875,2685114,reviewed,matched,true,auto_confirmed
session_2aed0c320596c59a,S,2026-07-31,1,20,adb-observer,1,51.046,final-capture-complete,1,complete,3,complete,auction-protocol-v2,18,17,1,0,true,1510697,0.991653,22,1510697,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,78,0,0,4,8,6,4,4,1,0,6,11,3747,55887.0,68668.045455,221819,reviewed,matched,true,auto_confirmed
session_29631bc0c4a82719,S,2026-07-31,1,21,adb-observer,1,74.281,final-capture-complete,1,complete_with_identity_review,3,complete,auction-protocol-v2,18,18,0,0,true,6880614,0.992833,31,6880614,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,98,2,0,5,10,8,8,9,2,2,6,12,5567,85093,221955.290323,2685114,reviewed,matched,true,auto_confirmed
