session_id,round,scope,event_code,effect,event_template,group_dimension,group_value,validator,value_scale,observed_value,reported_item_count,reported_cell_count,quality_codes,catalog_item_count,validation_expected,validation_matches,capture_sequence
session_db81c45984efcbb5,1,public,1704,reveal_position_by_quality,显示所有金色品质藏品的位置,quality,金,quality_金_count,1,0,19,19,[],0,19,True,2455
session_db81c45984efcbb5,1,personal,602,quality_total_value,计算本局蓝色品质藏品总价值,quality,蓝,quality_蓝_total_value,1,185699,0,0,[],0,185699,True,2462
session_db81c45984efcbb5,2,public,106,reveal_outline_by_size,显示所有规格为2×3的藏品轮廓,size,2x3,size_2x3_count,1,0,3,18,[],0,3,True,2470
session_db81c45984efcbb5,2,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,4,[3],1,1,True,2477
session_db81c45984efcbb5,3,public,1201,total_occupied_cells,计算本局所有藏品的总占格数,global,total_occupied_cells,total_occupied_cells,1,167,0,0,[],0,167,True,2485
session_db81c45984efcbb5,3,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,1,[3],1,1,True,2490
session_db81c45984efcbb5,4,public,107,reveal_outline_by_size,显示所有规格为3×1的藏品轮廓,size,3x1,size_3x1_count,1,0,8,24,[],0,8,True,2500
session_db81c45984efcbb5,4,personal,301,quality_item_count,显示本局白色品质藏品数量,quality,白,quality_白_count,1,5,0,0,[],0,5,True,2503
session_db81c45984efcbb5,5,public,402,reveal_position_quality_random,随机显示5件藏品的位置与品质,random,5,fixed_item_count,1,0,5,5,"[1, 2, 3, 4]",0,5,True,2515
session_db81c45984efcbb5,5,personal,1703,reveal_position_by_quality,显示所有紫色品质藏品的位置,quality,紫,quality_紫_count,1,0,20,20,[],0,20,True,2518
session_8dd1f66d3fdf9602,1,public,304,quality_item_count,显示本局金色品质藏品数量,quality,金,quality_金_count,1,6,0,0,[],0,6,True,2536
session_8dd1f66d3fdf9602,1,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[1, 4]",0,2,True,2543
session_8dd1f66d3fdf9602,2,public,101,reveal_outline_by_size,显示所有规格为1×1的藏品轮廓,size,1x1,size_1x1_count,1,0,5,5,[],0,5,True,2551
session_8dd1f66d3fdf9602,2,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,2555
session_1de74bf98190090e,1,public,1705,reveal_position_by_quality,显示所有彩色品质藏品的位置,quality,彩,quality_彩_count,1,0,3,3,[],0,3,True,2572
session_1de74bf98190090e,1,personal,1903,quality_average_area,计算本局所有紫色品质藏品的平均占用格数,quality,紫,quality_紫_average_area,100,321,0,0,[],0,321.428571,True,2579
session_1de74bf98190090e,2,public,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,0,4,12,[],0,4,True,2587
session_1de74bf98190090e,2,personal,1804,size_average_value,计算本局所有规格为2×1的藏品平均价值,size,2x1,size_2x1_average_value,1,101726,0,0,[],0,101726.0,True,2591
session_1de74bf98190090e,3,public,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,540336,0,0,[],0,540336,True,2602
session_1de74bf98190090e,3,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,2606
session_1de74bf98190090e,4,public,107,reveal_outline_by_size,显示所有规格为3×1的藏品轮廓,size,3x1,size_3x1_count,1,0,4,12,[],0,4,True,2617
session_1de74bf98190090e,4,personal,1905,quality_average_area,计算本局所有彩色品质藏品的平均占用格数,quality,彩,quality_彩_average_area,100,233,0,0,[],0,233.333333,True,2621
session_1de74bf98190090e,5,public,604,quality_total_value,计算本局金色品质藏品总价值,quality,金,quality_金_total_value,1,2356693,0,0,[],0,2356693,True,2632
session_1de74bf98190090e,5,personal,1702,reveal_position_by_quality,显示所有蓝色品质藏品的位置,quality,蓝,quality_蓝_count,1,0,11,11,[],0,11,True,2636
session_8fc6b22e3857da61,1,public,604,quality_total_value,计算本局金色品质藏品总价值,quality,金,quality_金_total_value,1,2529388,0,0,[],0,2529388,True,2653
session_8fc6b22e3857da61,1,personal,1904,quality_average_area,计算本局所有金色品质藏品的平均占用格数,quality,金,quality_金_average_area,100,342,0,0,[],0,342.857143,False,2660
session_8fc6b22e3857da61,2,public,108,reveal_outline_by_size,显示所有规格为3×2的藏品轮廓,size,3x2,size_3x2_count,1,0,6,36,[],0,6,True,2668
session_8fc6b22e3857da61,2,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,2,[2],1,1,True,2672
session_8fc6b22e3857da61,3,public,1705,reveal_position_by_quality,显示所有彩色品质藏品的位置,quality,彩,quality_彩_count,1,0,2,2,[],0,2,True,2683
session_8fc6b22e3857da61,3,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,1,[4],1,1,True,2686
session_feaead74b3fbffea,1,public,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,1878833,0,0,[],0,1878833,True,2702
session_feaead74b3fbffea,1,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,[4],0,2,True,2707
session_feaead74b3fbffea,2,public,102,reveal_outline_by_size,显示所有规格为1×2的藏品轮廓,size,1x2,size_1x2_count,1,0,4,8,[],0,4,True,2717
session_feaead74b3fbffea,2,personal,1805,size_average_value,计算本局所有规格为2×2的藏品平均价值,size,2x2,size_2x2_average_value,1,182399,0,0,[],0,182399.181818,True,2720
session_feaead74b3fbffea,3,public,502,reveal_identity_random,随机完整揭示3件藏品,random,3,fixed_item_count,1,0,3,11,"[2, 4]",3,3,True,2732
session_feaead74b3fbffea,3,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[2, 3]",0,2,True,2735
session_feaead74b3fbffea,4,public,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,0,7,21,[],0,7,True,2748
session_feaead74b3fbffea,4,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[1, 2]",0,2,True,2751
session_24dfd4b6e72c1a3e,1,public,304,quality_item_count,显示本局金色品质藏品数量,quality,金,quality_金_count,1,20,0,0,[],0,20,True,2769
session_24dfd4b6e72c1a3e,1,personal,301,quality_item_count,显示本局白色品质藏品数量,quality,白,quality_白_count,1,3,0,0,[],0,2,False,2774
session_24dfd4b6e72c1a3e,2,public,108,reveal_outline_by_size,显示所有规格为3×2的藏品轮廓,size,3x2,size_3x2_count,1,0,10,60,[],0,10,True,2784
session_24dfd4b6e72c1a3e,2,personal,1806,size_average_value,计算本局所有规格为2×3的藏品平均价值,size,2x3,size_2x3_average_value,1,11087,0,0,[],0,11087.0,True,2789
session_24dfd4b6e72c1a3e,3,public,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,302326,0,0,[],0,2999999,False,2799
session_24dfd4b6e72c1a3e,3,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,2803
session_24dfd4b6e72c1a3e,4,public,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,0,3,9,[],0,3,True,2815
session_24dfd4b6e72c1a3e,4,personal,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,19867,0,0,[],0,17507,False,2822
session_741ec793c1bd2079,1,public,1001,max_value_per_cell,显示本局单个单位格最高价值,global,max_value_per_cell,max_value_per_cell,1,123503,0,0,[],0,123503.5,False,2836
session_741ec793c1bd2079,1,personal,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,6271,0,0,[],0,6271,True,2840
session_741ec793c1bd2079,2,public,104,reveal_outline_by_size,显示所有规格为2×1的藏品轮廓,size,2x1,size_2x1_count,1,0,1,2,[],0,1,True,2851
session_741ec793c1bd2079,2,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,6,[2],1,1,True,2855
session_741ec793c1bd2079,3,public,701,reveal_largest_area_item_outline,显示本局占格数最多的藏品轮廓,global,largest_area_item,fixed_item_count,1,0,1,6,[],0,1,True,2866
session_741ec793c1bd2079,3,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,4,[4],1,1,True,2871
session_741ec793c1bd2079,4,public,107,reveal_outline_by_size,显示所有规格为3×1的藏品轮廓,size,3x1,size_3x1_count,1,0,2,6,[],0,2,True,2881
session_741ec793c1bd2079,4,personal,301,quality_item_count,显示本局白色品质藏品数量,quality,白,quality_白_count,1,1,0,0,[],0,1,True,2884
session_208df59d967bac1a,1,public,304,quality_item_count,显示本局金色品质藏品数量,quality,金,quality_金_count,1,13,0,0,[],0,13,True,2902
session_208df59d967bac1a,1,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,2907
session_208df59d967bac1a,2,public,102,reveal_outline_by_size,显示所有规格为1×2的藏品轮廓,size,1x2,size_1x2_count,1,0,5,10,[],0,5,True,2918
session_208df59d967bac1a,2,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,2923
session_ac7c036d58c55780,1,public,1704,reveal_position_by_quality,显示所有金色品质藏品的位置,quality,金,quality_金_count,1,0,10,10,[],0,10,True,2940
session_ac7c036d58c55780,1,personal,303,quality_item_count,显示本局紫色品质藏品数量,quality,紫,quality_紫_count,1,6,0,0,[],0,6,True,2946
session_ac7c036d58c55780,2,public,106,reveal_outline_by_size,显示所有规格为2×3的藏品轮廓,size,2x3,size_2x3_count,1,0,5,30,[],0,5,True,2954
session_ac7c036d58c55780,2,personal,1806,size_average_value,计算本局所有规格为2×3的藏品平均价值,size,2x3,size_2x3_average_value,1,73790,0,0,[],0,73790.4,True,2957
session_ac7c036d58c55780,3,public,304,quality_item_count,显示本局金色品质藏品数量,quality,金,quality_金_count,1,10,0,0,[],0,10,True,2968
session_ac7c036d58c55780,3,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,2971
session_025cc65b0d075e31,1,public,1101,highest_quality,显示本局藏品的最高品质,global,highest_quality,highest_quality,1,4,0,0,[],0,4,True,2987
session_025cc65b0d075e31,1,personal,1902,quality_average_area,计算本局所有蓝色品质藏品的平均占用格数,quality,蓝,quality_蓝_average_area,100,200,0,0,[],0,200.0,True,2997
session_723ec579683095c0,1,public,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,659511,0,0,[],0,659511,True,3009
session_723ec579683095c0,1,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[1, 2]",0,2,True,3014
session_12e7575333e512c0,1,public,402,reveal_position_quality_random,随机显示5件藏品的位置与品质,random,5,fixed_item_count,1,0,5,5,"[1, 2, 3, 4]",0,5,True,3030
session_12e7575333e512c0,1,personal,1901,quality_average_area,计算本局所有白色品质藏品的平均占用格数,quality,白,quality_白_average_area,100,250,0,0,[],0,250.0,True,3034
session_12e7575333e512c0,2,public,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,0,2,6,[],0,2,True,3045
session_12e7575333e512c0,2,personal,1804,size_average_value,计算本局所有规格为2×1的藏品平均价值,size,2x1,size_2x1_average_value,1,247007,0,0,[],0,247007.0,True,3049
session_bb89157be6e92c75,1,public,502,reveal_identity_random,随机完整揭示3件藏品,random,3,fixed_item_count,1,0,3,9,"[2, 4]",3,3,True,3066
session_bb89157be6e92c75,1,personal,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,5200,0,0,[],0,5200,True,3073
session_bb89157be6e92c75,2,public,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,0,2,6,[],0,2,True,3081
session_bb89157be6e92c75,2,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,2,[3],1,1,True,3085
session_1231f8302565ab1d,1,public,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,992601,0,0,[],0,992601,True,3102
session_1231f8302565ab1d,1,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,[4],0,2,True,3109
session_1231f8302565ab1d,2,public,101,reveal_outline_by_size,显示所有规格为1×1的藏品轮廓,size,1x1,size_1x1_count,1,0,1,1,[],0,1,True,3117
session_1231f8302565ab1d,2,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,3121
session_1231f8302565ab1d,3,public,701,reveal_largest_area_item_outline,显示本局占格数最多的藏品轮廓,global,largest_area_item,fixed_item_count,1,0,1,9,[],0,1,True,3132
session_1231f8302565ab1d,3,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[1, 3]",0,2,True,3136
session_1231f8302565ab1d,4,public,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,0,3,9,[],0,3,True,3148
session_1231f8302565ab1d,4,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[2, 3]",0,2,True,3152
session_1231f8302565ab1d,5,public,502,reveal_identity_random,随机完整揭示3件藏品,random,3,fixed_item_count,1,0,3,11,"[1, 3]",3,3,True,3161
session_1231f8302565ab1d,5,personal,1701,reveal_position_by_quality,显示所有白色品质藏品的位置,quality,白,quality_白_count,1,0,3,3,[],0,3,True,3164
session_4217ca039230cca5,1,public,304,quality_item_count,显示本局金色品质藏品数量,quality,金,quality_金_count,1,6,0,0,[],0,6,True,3180
session_4217ca039230cca5,1,personal,1901,quality_average_area,计算本局所有白色品质藏品的平均占用格数,quality,白,quality_白_average_area,100,200,0,0,[],0,200.0,True,3187
session_4217ca039230cca5,2,public,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,0,2,6,[],0,2,True,3196
session_4217ca039230cca5,2,personal,1804,size_average_value,计算本局所有规格为2×1的藏品平均价值,size,2x1,size_2x1_average_value,1,84641,0,0,[],0,84641.666667,False,3199
session_615bb1c71c62e4ef,1,public,1101,highest_quality,显示本局藏品的最高品质,global,highest_quality,highest_quality,1,5,0,0,[],0,5,True,3215
session_615bb1c71c62e4ef,1,personal,1902,quality_average_area,计算本局所有蓝色品质藏品的平均占用格数,quality,蓝,quality_蓝_average_area,100,266,0,0,[],0,266.666667,False,3222
session_615bb1c71c62e4ef,2,public,102,reveal_outline_by_size,显示所有规格为1×2的藏品轮廓,size,1x2,size_1x2_count,1,0,2,4,[],0,2,True,3230
session_615bb1c71c62e4ef,2,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,1,[4],1,1,True,3235
session_16e4896ae0db128c,1,public,604,quality_total_value,计算本局金色品质藏品总价值,quality,金,quality_金_total_value,1,1726406,0,0,[],0,1726406,True,3254
session_16e4896ae0db128c,1,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,3261
session_16e4896ae0db128c,2,public,107,reveal_outline_by_size,显示所有规格为3×1的藏品轮廓,size,3x1,size_3x1_count,1,0,7,21,[],0,7,True,3271
session_16e4896ae0db128c,2,personal,1805,size_average_value,计算本局所有规格为2×2的藏品平均价值,size,2x2,size_2x2_average_value,1,258219,0,0,[],0,258219.333333,True,3276
session_16e4896ae0db128c,3,public,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,1293299,0,0,[],0,1293299,True,3286
session_16e4896ae0db128c,3,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,[2],0,2,True,3293
session_16e4896ae0db128c,4,public,108,reveal_outline_by_size,显示所有规格为3×2的藏品轮廓,size,3x2,size_3x2_count,1,0,3,18,[],0,3,True,3303
session_16e4896ae0db128c,4,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[2, 4]",0,2,True,3310
session_28d252b9e72112fc,1,public,1101,highest_quality,显示本局藏品的最高品质,global,highest_quality,highest_quality,1,5,0,0,[],0,5,True,3324
session_28d252b9e72112fc,1,personal,303,quality_item_count,显示本局紫色品质藏品数量,quality,紫,quality_紫_count,1,13,0,0,[],0,13,True,3331
session_28d252b9e72112fc,2,public,109,reveal_outline_by_size,显示所有规格为3×3的藏品轮廓,size,3x3,size_3x3_count,1,0,1,9,[],0,1,True,3339
